1776724594.182686000,0x0010,47816,,1500,166558,1
1776724594.182691000,0x0018,47816,,1500,168006,1
1776724594.188521000,0x0010,7112,0.068282000,52,1,154974
1776724594.188541000,0x0010,47816,,1500,169454,1
1776724594.191633000,0x0010,7112,0.068397000,52,1,156422
1776724594.192259000,0x0010,7112,0.069016000,52,1,157870
1776724594.192285000,0x0010,47816,,1500,170902,1
1776724594.192304000,0x0018,47816,,1500,172350,1
1776724594.198266000,0x0010,7112,0.069070000,52,1,159318
1776724594.198287000,0x0010,47816,,1500,173798,1
1776724594.234406000,0x0010,7112,0.068659000,52,1,160766
1776724594.234489000,0x0010,47816,,1500,175246,1
1776724594.240011000,0x0010,7112,0.068190000,52,1,162214
1776724594.240031000,0x0010,47816,,1500,176694,1
1776724594.241588000,0x0010,7112,0.068118000,52,1,163662
1776724594.241608000,0x0010,47816,,1500,178142,1
1776724594.244439000,0x0010,7112,0.067987000,52,1,165110
1776724594.244537000,0x0010,47816,,1500,179590,1
1776724594.250229000,0x0010,7112,0.070689000,52,1,166558
1776724594.250253000,0x0010,47816,,1500,181038,1
1776724594.253214000,0x0010,7112,0.070528000,52,1,168006
1776724594.253237000,0x0010,47816,,1500,182486,1
1776724594.253255000,0x0010,7112,0.070564000,52,1,169454
1776724594.254747000,0x0010,47816,,1500,183934,1
1776724594.256846000,0x0010,7112,0.068305000,52,1,170902
1776724594.257747000,0x0010,47816,,1500,185382,1
1776724594.259820000,0x0010,7112,0.067535000,52,1,172350
1776724594.259841000,0x0010,7112,0.067537000,52,1,173798
1776724594.260737000,0x0010,47816,,1500,186830,1
1776724594.260755000,0x0018,47816,,1500,188278,1
1776724594.266809000,0x0010,7112,0.068522000,52,1,175246
1776724594.266838000,0x0010,47816,,1500,189726,1
1776724594.302947000,0x0010,7112,0.068458000,52,1,176694
1776724594.303074000,0x0010,47816,,1500,191174,1
1776724594.308782000,0x0010,7112,0.068751000,52,1,178142
1776724594.308802000,0x0010,47816,,1500,192622,1
1776724594.310017000,0x0010,7112,0.068409000,52,1,179590
1776724594.310308000,0x0010,47816,,1500,194070,1
1776724594.311698000,0x0010,7112,0.067161000,52,1,181038
1776724594.313295000,0x0010,47816,,1500,195518,1
1776724594.317297000,0x0010,7112,0.067044000,52,1,182486
1776724594.317320000,0x0010,47816,,1500,196966,1
1776724594.320742000,0x0010,7112,0.067505000,52,1,183934
1776724594.320764000,0x0010,47816,,1500,198414,1
1776724594.322569000,0x0010,7112,0.067822000,52,1,185382
1776724594.322600000,0x0010,47816,,1500,199862,1
1776724594.327018000,0x0010,7112,0.069271000,52,1,186830
1776724594.327038000,0x0010,47816,,1500,201310,1
1776724594.329557000,0x0010,7112,0.068820000,52,1,188278
1776724594.329575000,0x0010,47816,,1500,202758,1
1776724594.330881000,0x0010,7112,0.070126000,52,1,189726
1776724594.331538000,0x0010,47816,,1500,204206,1
1776724594.335192000,0x0010,7112,0.068354000,52,1,191174
1776724594.335214000,0x0010,47816,,1500,205654,1
1776724594.371735000,0x0010,7112,0.068661000,52,1,192622
1776724594.371823000,0x0010,47816,,1500,207102,1
1776724594.376619000,0x0010,7112,0.067817000,52,1,194070
1776724594.376641000,0x0010,47816,,1500,208550,1
1776724594.379698000,0x0010,7112,0.069390000,52,1,195518
1776724594.379720000,0x0010,47816,,1500,209998,1
1776724594.382639000,0x0010,7112,0.069344000,52,1,196966
1776724594.382666000,0x0010,47816,,1500,211446,1
1776724594.385968000,0x0010,7112,0.068648000,52,1,198414
1776724594.385990000,0x0010,47816,,1500,212894,1
1776724594.390465000,0x0010,7112,0.069701000,52,1,199862
1776724594.390485000,0x0010,47816,,1500,214342,1
1776724594.390525000,0x0010,7112,0.067925000,52,1,201310
1776724594.392014000,0x0010,47816,,1500,215790,1
1776724594.395190000,0x0010,7112,0.068152000,52,1,202758
1776724594.395213000,0x0010,47816,,1500,217238,1
1776724594.397531000,0x0010,7112,0.067956000,52,1,204206
1776724594.397981000,0x0010,47816,,1500,218686,1
1776724594.399637000,0x0010,7112,0.068099000,52,1,205654
1776724594.400965000,0x0010,47816,,1500,220134,1
1776724594.403722000,0x0010,7112,0.068508000,52,1,207102
1776724594.403955000,0x0010,47816,,1500,221582,1
1776724594.440238000,0x0010,7112,0.068415000,52,1,208550
1776724594.440429000,0x0010,47816,,1500,223030,1
